x,y,C10,C01,C20,invD,ux,uy,group_id
0.40899655,0.040308226,0.56,0.98,0.9,0.9,0.0011772154,0.0021868509,95
0.40903464,0.019979334,0.56,0.98,0.9,0.9,0.0007342517,0.0012033561,95
0.409999,0.97930396,0.56,0.98,0.9,0.9,0.00073370355,0.9855722,95
0.41,0.0,0.56,0.98,0.9,0.9,7.7481e-40,2.564174e-39,95
0.41,1.0,0.56,0.98,0.9,0.9,2.2325020000000003e-39,1.0,95
0.41022256,0.9894272,0.56,0.98,0.9,0.9,0.00036588375,0.99263376,95
0.41216874,0.45766616,0.56,0.98,0.9,0.9,0.02475141,0.65757626,95
0.4123801,0.13626531,0.56,0.98,0.9,0.9,-0.0032714645,0.0030286813,95
0.4123801,0.3637347,0.56,0.98,0.9,0.9,0.0023500875,0.64950657,95
0.4130339,0.82526827,0.56,0.98,0.9,0.9,0.0100961905,0.87735295,95
0.41349918,0.37278223,0.56,0.98,0.9,0.9,0.007043642,0.6472672,95
0.4139104,0.7207215,0.56,0.98,0.9,0.9,0.018307379,0.8040818,95
0.4144077,0.1220275,0.56,0.98,0.9,0.9,-0.0017570965,0.0036319683,95
0.41463822,0.3818125,0.56,0.98,0.9,0.9,0.010813131,0.6458496,95
0.41577336,0.74341244,0.56,0.98,0.9,0.9,0.016632322,0.81982434,95
0.4176545,0.69307303,0.56,0.98,0.9,0.9,0.020275109,0.7848696,95
0.41838983,0.93941873,0.56,0.98,0.9,0.9,0.0023435443,0.9577395,95
0.41846278,0.03965243,0.56,0.98,0.9,0.9,0.0013529876,0.002566349,95
0.41853917,0.02961131,0.56,0.98,0.9,0.9,0.0011616917,0.0020046132,95
0.41881144,0.019652912,0.56,0.98,0.9,0.9,0.0008738169,0.0013902944,95
0.41881683,0.04982936,0.56,0.98,0.9,0.9,0.0014470129,0.0030930345,95
0.419051,0.9500372,0.56,0.98,0.9,0.9,0.0018449812,0.9651725,95
0.4193398,0.009795738,0.56,0.98,0.9,0.9,0.00048969034,0.00072429236,95
0.42,0.0,0.56,0.98,0.9,0.9,6.795090000000001e-40,1.214647e-39,95
0.42,1.0,0.56,0.98,0.9,0.9,-1.361104e-39,1.0,95
0.42022112,0.978169,0.56,0.98,0.9,0.9,0.00072402443,0.9848189,95
0.42027542,0.07145852,0.56,0.98,0.9,0.9,0.0012438735,0.0040494534,95
0.42051223,0.9889191,0.56,0.98,0.9,0.9,0.0003558546,0.9922991,95
0.42189294,0.60874325,0.56,0.98,0.9,0.9,0.02502481,0.7287503,95
0.42232025,0.13712668,0.56,0.98,0.9,0.9,-0.0048892326,0.004200206,95
0.42232025,0.36287332,0.56,0.98,0.9,0.9,-0.0010005536,0.6439804,95
0.42294374,0.11400574,0.56,0.98,0.9,0.9,-0.0015732184,0.004848077,95
0.42346743,0.37185746,0.56,0.98,0.9,0.9,0.0040132855,0.6415909,95
0.42419976,0.9588079,0.56,0.98,0.9,0.9,0.0014245422,0.9713395,95
0.42461222,0.38087666,0.56,0.98,0.9,0.9,0.008204935,0.64006543,95
0.4252075,0.52847344,0.56,0.98,0.9,0.9,0.027044851,0.68186975,95
0.4253794,0.12712686,0.56,0.98,0.9,0.9,-0.0035431448,0.0049525546,95
0.42730403,0.9657356,0.56,0.98,0.9,0.9,0.0011269638,0.9761922,95
0.42809337,0.02925247,0.56,0.98,0.9,0.9,0.0013240989,0.0023742085,95
0.42830703,0.6672083,0.56,0.98,0.9,0.9,0.022112507,0.7664679,95
0.42858803,0.019437551,0.56,0.98,0.9,0.9,0.0010086689,0.0016410726,95
0.42867628,0.7822241,0.56,0.98,0.9,0.9,0.013551316,0.84701455,95
0.4292375,0.009687093,0.56,0.98,0.9,0.9,0.0005699248,0.00085001165,95
0.42939073,0.09893588,0.56,0.98,0.9,0.9,-0.0003800906,0.005802413,95
0.43,0.0,0.56,0.98,0.9,0.9,1.075299e-39,3.477936e-39,95
0.43,1.0,0.56,0.98,0.9,0.9,2.2502150000000003e-39,1.0,95
0.43025568,0.1192483,0.56,0.98,0.9,0.9,-0.0027853767,0.005925212,95
0.43027773,0.42320555,0.56,0.98,0.9,0.9,0.020213092,0.64058584,95
0.43087894,0.9110009,0.56,0.98,0.9,0.9,0.0036842672,0.93797344,95
0.43098035,0.9885796,0.56,0.98,0.9,0.9,0.0003353443,0.9920874,95
0.43223986,0.97590095,0.56,0.98,0.9,0.9,0.000733145,0.9832928,95
0.43224004,0.13819696,0.56,0.98,0.9,0.9,-0.0065168864,0.0057171304,95
0.43224004,0.36180303,0.56,0.98,0.9,0.9,-0.004077984,0.6377296,95
0.43233064,0.559799,0.56,0.98,0.9,0.9,0.02693241,0.6970843,95
0.43240738,0.48676282,0.56,0.98,0.9,0.9,0.026580473,0.65997314,95
0.43341917,0.37075663,0.56,0.98,0.9,0.9,0.0011400734,0.6351834,95
0.43421543,0.9598588,0.56,0.98,0.9,0.9,0.0012873908,0.97215104,95
0.43458483,0.37987,0.56,0.98,0.9,0.9,0.0056744907,0.63354355,95
0.43504265,0.13008383,0.56,0.98,0.9,0.9,-0.005109892,0.0065519717,95
0.43571785,0.8014812,0.56,0.98,0.9,0.9,0.011911398,0.8607012,95
0.43708056,0.038952302,0.56,0.98,0.9,0.9,0.0016800261,0.003663254,95
0.43760836,0.029141324,0.56,0.98,0.9,0.9,0.0014810358,0.0028434147,95
0.4380036,0.86285275,0.56,0.98,0.9,0.9,0.0068531996,0.90420073,95
0.4383092,0.7500028,0.56,0.98,0.9,0.9,0.016208671,0.8240782,95
0.43832648,0.019373145,0.56,0.98,0.9,0.9,0.0011395563,0.001960487,95
0.43874395,0.122487955,0.56,0.98,0.9,0.9,-0.0039904504,0.0074870535,95
0.43916765,0.009680063,0.56,0.98,0.9,0.9,0.0006504228,0.0010145166,95
0.43962714,0.96673083,0.56,0.98,0.9,0.9,0.0009904061,0.97697085,95
0.44,0.0,0.56,0.98,0.9,0.9,1.2156e-39,4.0385520000000005e-39,95
0.44,1.0,0.56,0.98,0.9,0.9,2.051418e-39,1.0,95
0.4400863,0.5782692,0.56,0.98,0.9,0.9,0.026708059,0.7063794,95
0.44073364,0.9551175,0.56,0.98,0.9,0.9,0.0014041307,0.9689103,95
0.44213456,0.13948026,0.56,0.98,0.9,0.9,-0.008197728,0.0076341787,95
0.44213456,0.36051974,0.56,0.98,0.9,0.9,-0.0068735895,0.63071525,95
0.44337717,0.36952582,0.56,0.98,0.9,0.9,-0.0015118864,0.62799275,95
0.44439304,0.13247882,0.56,0.98,0.9,0.9,-0.0066428063,0.008493256,95
0.44455355,0.37865052,0.56,0.98,0.9,0.9,0.0032181002,0.62628096,95
0.44536015,0.04866098,0.56,0.98,0.9,0.9,0.0018590118,0.0052605965,95
0.44576332,0.4436194,0.56,0.98,0.9,0.9,0.022800008,0.6371533,95
0.4459019,0.9523955,0.56,0.98,0.9,0.9,0.0014522804,0.9670704,95
0.44603646,0.63742495,0.56,0.98,0.9,0.9,0.024247197,0.7441574,95
0.44605234,0.039103407,0.56,0.98,0.9,0.9,0.0018242042,0.0043890234,95
0.4461769,0.39699575,0.56,0.98,0.9,0.9,0.011041216,0.625836,95
0.44748193,0.066440895,0.56,0.98,0.9,0.9,0.0015128108,0.0071053985,95
0.4476644,0.7288992,0.56,0.98,0.9,0.9,0.017950632,0.808768,95
0.44801524,0.8237489,0.56,0.98,0.9,0.9,0.00992627,0.8766622,95
0.44806233,0.019566474,0.56,0.98,0.9,0.9,0.0012714016,0.0023682793,95
0.4482334,0.12556934,0.56,0.98,0.9,0.9,-0.005371953,0.009604618,95
0.45,0.0,0.56,0.98,0.9,0.9,1.351848e-39,4.6754410000000005e-39,95
0.45,1.0,0.56,0.98,0.9,0.9,-1.205014e-39,1.0,95
0.4511916,0.11772237,0.56,0.98,0.9,0.9,-0.0039717336,0.010429619,95
0.4519983,0.14098161,0.56,0.98,0.9,0.9,-0.009933495,0.009997452,95
0.4519983,0.3590184,0.56,0.98,0.9,0.9,-0.009405957,0.6228912,95
0.45221817,0.13524634,0.56,0.98,0.9,0.9,-0.008203914,0.010379666,95
0.4529074,0.9810808,0.56,0.98,0.9,0.9,0.0004553604,0.9869785,95
0.45329544,0.3680485,0.56,0.98,0.9,0.9,-0.003982017,0.620034,95
0.45350242,0.04949813,0.56,0.98,0.9,0.9,0.001953572,0.00626996,95
0.4545897,0.3773213,0.56,0.98,0.9,0.9,0.0009176015,0.6181995,95
0.45478326,0.6644792,0.56,0.98,0.9,0.9,0.022755709,0.76209354,95
0.45480895,0.039795958,0.56,0.98,0.9,0.9,0.0019539776,0.005272687,95
0.45494524,0.7625977,0.56,0.98,0.9,0.9,0.01518912,0.8328895,95
0.4559211,0.9401385,0.56,0.98,0.9,0.9,0.0018223478,0.9586883,95
0.45664433,0.9614169,0.56,0.98,0.9,0.9,0.0010063769,0.9734368,95
0.4569225,0.5221491,0.56,0.98,0.9,0.9,0.028040044,0.6678236,95
0.4575432,0.69257885,0.56,0.98,0.9,0.9,0.020821415,0.78211457,95
0.457701,0.02001169,0.56,0.98,0.9,0.9,0.0014020012,0.0028751197,95
0.45898426,0.010029962,0.56,0.98,0.9,0.9,0.000816952,0.0014871261,95
0.45958072,0.13111758,0.56,0.98,0.9,0.9,-0.0076723373,0.012698182,95
0.46,0.0,0.56,0.98,0.9,0.9,1.482223e-39,5.381355e-39,95
0.46,1.0,0.56,0.98,0.9,0.9,1.7233570000000002e-39,1.0,95
0.4617702,0.120734595,0.56,0.98,0.9,0.9,-0.0052301195,0.01346235,95
0.4618253,0.14270708,0.56,0.98,0.9,0.9,-0.011545282,0.0128842965,95
0.4618253,0.35729292,0.56,0.98,0.9,0.9,-0.011713286,0.6142106,95
0.4620115,0.98198485,0.56,0.98,0.9,0.9,0.0003809478,0.9876504,95
0.46313658,0.10091168,0.56,0.98,0.9,0.9,-0.0016680327,0.013073316,95
0.46316338,0.36629352,0.56,0.98,0.9,0.9,-0.00630274,0.61129016,95
0.46318114,0.040963877,0.56,0.98,0.9,0.9,0.0020590096,0.006314207,95
0.46356753,0.9727367,0.56,0.98,0.9,0.9,0.00060387043,0.98130554,95
0.46397313,0.49036342,0.56,0.98,0.9,0.9,0.027237214,0.6473392,95
0.46449992,0.37553862,0.56,0.98,0.9,0.9,-0.0013682904,0.60945207,95
0.46534455,0.031011393,0.56,0.98,0.9,0.9,0.0019078313,0.005026486,95
0.46554852,0.96334434,0.56,0.98,0.9,0.9,0.0008516844,0.9748616,95
0.46641356,0.8527887,0.56,0.98,0.9,0.9,0.0072522154,0.8976819,95
0.46650076,0.61323565,0.56,0.98,0.9,0.9,0.026062183,0.7239625,95
0.4673835,0.020809544,0.56,0.98,0.9,0.9,0.0015355751,0.0035234266,95
0.46758655,0.5510099,0.56,0.98,0.9,0.9,0.02828907,0.6813849,95
0.46776184,0.7990024,0.56,0.98,0.9,0.9,0.011947781,0.8592522,95
0.46834117,0.9544657,0.56,0.98,0.9,0.9,0.001101887,0.9687843,95
0.4693634,0.8857797,0.56,0.98,0.9,0.9,0.0046619438,0.9210361,95
0.47,0.0,0.56,0.98,0.9,0.9,1.614862e-39,6.160821e-39,95
0.47,1.0,0.56,0.98,0.9,0.9,-1.181834e-39,1.0,95
0.47050458,0.99126977,0.56,0.98,0.9,0.9,0.00014875621,0.99404603,95
0.47135937,0.04263166,0.56,0.98,0.9,0.9,0.0021310975,0.0075558196,95
0.47160888,0.14466386,0.56,0.98,0.9,0.9,-0.0132365795,0.016206281,95
0.47160888,0.35533613,0.56,0.98,0.9,0.9,-0.013839222,0.60463285,95
0.4724254,0.1329488,0.56,0.98,0.9,0.9,-0.00919619,0.017085997,95
0.4726359,0.4086123,0.56,0.98,0.9,0.9,0.011958867,0.60718966,95
0.47297806,0.36419478,0.56,0.98,0.9,0.9,-0.008538394,0.60173523,95
0.4734465,0.12208661,0.56,0.98,0.9,0.9,-0.006219888,0.01742505,95
0.47407874,0.965124,0.56,0.98,0.9,0.9,0.0007101381,0.9761786,95
0.47446078,0.37325507,0.56,0.98,0.9,0.9,-0.0037003355,0.5998282,95
0.4763148,0.054183397,0.56,0.98,0.9,0.9,0.0020075159,0.010290041,95
0.4768467,0.95654047,0.56,0.98,0.9,0.9,0.0009257015,0.9703269,95
0.4776874,0.08638321,0.56,0.98,0.9,0.9,-0.00015775458,0.015699252,95
0.4777963,0.7269165,0.56,0.98,0.9,0.9,0.018279947,0.80638003,95
0.47880244,0.010860785,0.56,0.98,0.9,0.9,0.0009896806,0.002210418,95
0.47981232,0.974545,0.56,0.98,0.9,0.9,0.00042418312,0.9826937,95
0.48,0.0,0.56,0.98,0.9,0.9,1.1370140000000002e-39,3.39156e-39,95
0.48,1.0,0.56,0.98,0.9,0.9,1.612321e-39,1.0,95
0.48024225,0.9911019,0.56,0.98,0.9,0.9,0.0001211206,0.99396366,95
0.4813414,0.14686044,0.56,0.98,0.9,0.9,-0.0149099305,0.020078143,95
0.4813414,0.35313955,0.56,0.98,0.9,0.9,-0.015819646,0.5941337,95
0.48163763,0.6366979,0.56,0.98,0.9,0.9,0.025050467,0.7384318,95
0.48199317,0.59365577,0.56,0.98,0.9,0.9,0.027407896,0.70644253,95
0.4824705,0.03525245,0.56,0.98,0.9,0.9,0.002120197,0.0075273206,95
0.48278302,0.3617834,0.56,0.98,0.9,0.9,-0.010696831,0.59129626,95
0.48367587,0.1350167,0.56,0.98,0.9,0.9,-0.010571295,0.02173281,95
0.48428836,0.37057665,0.56,0.98,0.9,0.9,-0.0060081743,0.58949935,95
0.48677415,0.9729915,0.56,0.98,0.9,0.9,0.00039380934,0.9817044,95
0.48752633,0.9586147,0.56,0.98,0.9,0.9,0.00072374346,0.97191364,95
0.48766503,0.023838215,0.56,0.98,0.9,0.9,0.0018059426,0.005542006,95
0.48852375,0.9063727,0.56,0.98,0.9,0.9,0.0029507014,0.93599427,95
0.48911595,0.98117405,0.56,0.98,0.9,0.9,0.00022716295,0.98728025,95
0.489223,0.6945664,0.56,0.98,0.9,0.9,0.021000927,0.78150296,95
0.48982328,0.9348969,0.56,0.98,0.9,0.9,0.0014947242,0.95572585,95
0.49,0.0,0.56,0.98,0.9,0.9,1.965538e-39,7.974704e-39,95
0.49,1.0,0.56,0.98,0.9,0.9,-1.420648e-39,1.0,95
0.49004632,0.039051328,0.56,0.98,0.9,0.9,0.0021630295,0.009318105,95
0.49007332,0.9903504,0.56,0.98,0.9,0.9,9.6686206e-05,0.99348944,95
0.49101412,0.14930674,0.56,0.98,0.9,0.9,-0.016558511,0.024574384,95
0.49101412,0.35069326,0.56,0.98,0.9,0.9,-0.017687313,0.5826915,95
0.49164084,0.811617,0.56,0.98,0.9,0.9,0.010593334,0.8689994,95
0.49215314,0.44671232,0.56,0.98,0.9,0.9,0.02103738,0.60743606,95
0.4924529,0.3591452,0.56,0.98,0.9,0.9,-0.0127491625,0.5800912,95
0.49306902,0.5229053,0.56,0.98,0.9,0.9,0.028928623,0.652794,95
0.49372423,0.031361673,0.56,0.98,0.9,0.9,0.0020585759,0.007936108,95
0.49390072,0.36782578,0.56,0.98,0.9,0.9,-0.008150911,0.5785859,95
0.49418563,0.13859695,0.56,0.98,0.9,0.9,-0.012390636,0.0268017,95
0.49450523,0.96837497,0.56,0.98,0.9,0.9,0.00040569852,0.9786624,95
0.49771664,0.39509344,0.56,0.98,0.9,0.9,0.0041719386,0.5801807,95
0.49786666,0.5741957,0.56,0.98,0.9,0.9,0.028562592,0.68775773,95
0.49820086,0.76261497,0.56,0.98,0.9,0.9,0.015137157,0.833063,95
0.49829963,0.12871495,0.56,0.98,0.9,0.9,-0.00929372,0.028607845,95
0.49837673,0.019768164,0.56,0.98,0.9,0.9,0.0016224905,0.0053501097,95
0.49857846,0.0102180345,0.56,0.98,0.9,0.9,0.0009856395,0.0027735927,95
0.49870393,0.0419142,0.56,0.98,0.9,0.9,0.0021298043,0.01130337,95
0.5,0.0,0.56,0.98,0.9,0.9,1.017934e-39,4.8170110000000006e-39,95
0.5,1.0,0.56,0.98,0.9,0.9,1.782623e-39,1.0,95
0.5001313,0.98910826,0.56,0.98,0.9,0.9,6.722742e-05,0.9926974,95
0.50061697,0.15201436,0.56,0.98,0.9,0.9,-0.018138131,0.0297707,95
0.50061697,0.34798566,0.56,0.98,0.9,0.9,-0.01947061,0.570282,95
0.50202984,0.35638678,0.56,0.98,0.9,0.9,-0.014668872,0.56807417,95
0.5022519,0.8426335,0.56,0.98,0.9,0.9,0.007579254,0.89178187,95
0.5032132,0.96349406,0.56,0.98,0.9,0.9,0.0004002651,0.97550005,95
0.5033461,0.36512095,0.56,0.98,0.9,0.9,-0.010106369,0.56709266,95
0.50417554,0.14236258,0.56,0.98,0.9,0.9,-0.014182154,0.032406136,95
0.50561947,0.55072886,0.56,0.98,0.9,0.9,0.029295549,0.66744494,95
0.50679594,0.030654527,0.56,0.98,0.9,0.9,0.0019924587,0.009249464,95
0.5071685,0.86738557,0.56,0.98,0.9,0.9,0.0053335107,0.90959287,95
0.5073237,0.02555775,0.56,0.98,0.9,0.9,0.0018429249,0.0077609713,95
0.5079005,0.018359015,0.56,0.98,0.9,0.9,0.0015297399,0.005616542,95
0.5082872,0.6680117,0.56,0.98,0.9,0.9,0.023250332,0.75936854,95
0.50835955,0.13311563,0.56,0.98,0.9,0.9,-0.011072826,0.03447009,95
0.5087594,0.1119255,0.56,0.98,0.9,0.9,-0.005378224,0.03158124,95
0.50919694,0.07842998,0.56,0.98,0.9,0.9,-2.4019546e-06,0.023732658,95
0.5092258,0.48459837,0.56,0.98,0.9,0.9,0.026578983,0.61839795,95
0.51,0.0,0.56,0.98,0.9,0.9,2.020915e-39,9.237644e-39,95
0.51,1.0,0.56,0.98,0.9,0.9,-1.856645e-39,1.0,95
0.510138,0.15499678,0.56,0.98,0.9,0.9,-0.019621868,0.035765372,95
0.510138,0.34500322,0.56,0.98,0.9,0.9,-0.021190807,0.55689055,95
0.5103667,0.03358253,0.56,0.98,0.9,0.9,0.00202022,0.010598694,95
0.51049465,0.9881101,0.56,0.98,0.9,0.9,2.2014283e-05,0.992095,95
0.5105727,0.97444046,0.56,0.98,0.9,0.9,0.00013846431,0.9829781,95
0.5111991,0.7952306,0.56,0.98,0.9,0.9,0.011965017,0.85783815,95
0.5115181,0.35362253,0.56,0.98,0.9,0.9,-0.016419591,0.5552684,95
0.5125441,0.3626207,0.56,0.98,0.9,0.9,-0.011819167,0.5552135,95
0.5138081,0.14592892,0.56,0.98,0.9,0.9,-0.01577608,0.038648326,95
0.5140916,0.02722926,0.56,0.98,0.9,0.9,0.0018598298,0.008975865,95
0.51462674,0.037906043,0.56,0.98,0.9,0.9,0.002006699,0.012599832,95
0.5149601,0.63024575,0.56,0.98,0.9,0.9,0.026038818,0.72797626,95
0.5152537,0.7443621,0.56,0.98,0.9,0.9,0.016771259,0.81951797,95
0.517248,0.019335024,0.56,0.98,0.9,0.9,0.0015433349,0.0066100038,95
0.51787907,0.9637749,0.56,0.98,0.9,0.9,0.00020725322,0.9759939,95
0.51791066,0.13685517,0.56,0.98,0.9,0.9,-0.012593997,0.04075388,95
0.519563,0.15826976,0.56,0.98,0.9,0.9,-0.021001285,0.04265704,95
0.519563,0.34173024,0.56,0.98,0.9,0.9,-0.022885233,0.5425485,95
0.5196852,0.92165476,0.56,0.98,0.9,0.9,0.0014650242,0.9477279,95
0.52,0.0,0.56,0.98,0.9,0.9,8.75138e-40,6.807827e-39,95
0.52,1.0,0.56,0.98,0.9,0.9,1.6837370000000003e-39,1.0,95
0.5206877,0.04312079,0.56,0.98,0.9,0.9,0.0018580998,0.015417758,95
0.52084035,0.71562344,0.56,0.98,0.9,0.9,0.019362176,0.7969491,95
0.5209034,0.988641,0.56,0.98,0.9,0.9,-2.667142e-05,0.9925225,95
0.52104414,0.35106966,0.56,0.98,0.9,0.9,-0.017917264,0.54158306,95
0.521609,0.51578534,0.56,0.98,0.9,0.9,0.029004691,0.63379705,95
0.52163756,0.36053056,0.56,0.98,0.9,0.9,-0.013215951,0.5429041,95
0.5227017,0.97772384,0.56,0.98,0.9,0.9,-5.7223665e-06,0.9853303,95
0.5229448,0.37925714,0.56,0.98,0.9,0.9,-0.0045341994,0.54705006,95
0.52326816,0.14952645,0.56,0.98,0.9,0.9,-0.017238775,0.045666207,95
0.523405,0.035198513,0.56,0.98,0.9,0.9,0.0018815522,0.01297141,95
0.52404386,0.9556993,0.56,0.98,0.9,0.9,0.0002637609,0.9707687,95
0.5245269,0.46105063,0.56,0.98,0.9,0.9,0.022435777,0.5918957,95
0.52629995,0.96792364,0.56,0.98,0.9,0.9,4.2799085e-05,0.97891843,95
0.5270213,0.022695992,0.56,0.98,0.9,0.9,0.0016091642,0.008651506,95
0.527246,0.1406452,0.56,0.98,0.9,0.9,-0.014066058,0.04767682,95
0.5276921,0.6041149,0.56,0.98,0.9,0.9,0.027851002,0.70364016,95
0.52878755,0.010762227,0.56,0.98,0.9,0.9,0.0009745518,0.0041494104,95
0.528875,0.16185157,0.56,0.98,0.9,0.9,-0.022279376,0.050528098,95
0.528875,0.33814842,0.56,0.98,0.9,0.9,-0.024581889,0.5273688,95
0.52898026,0.96026254,0.56,0.98,0.9,0.9,0.000104438885,0.9739276,95
0.52920634,0.041821774,0.56,0.98,0.9,0.9,0.0017278861,0.016435783,95
0.5295222,0.049073502,0.56,0.98,0.9,0.9,0.0015176417,0.019280344,95
0.53,0.0,0.56,0.98,0.9,0.9,2.222964e-39,1.0989924e-38,95
0.53,1.0,0.56,0.98,0.9,0.9,-1.749364e-39,1.0,95
0.5300072,0.09600553,0.56,0.98,0.9,0.9,-0.003168477,0.037057806,95
0.530579,0.060595952,0.56,0.98,0.9,0.9,0.0008948343,0.024034742,95
0.5307313,0.3592112,0.56,0.98,0.9,0.9,-0.014135725,0.5301765,95
0.53086567,0.42775452,0.56,0.98,0.9,0.9,0.013321543,0.5644237,95
0.531073,0.3489467,0.56,0.98,0.9,0.9,-0.01909891,0.5264655,95
0.53248876,0.6912987,0.56,0.98,0.9,0.9,0.021493943,0.7769299,95
0.53281486,0.15321968,0.56,0.98,0.9,0.9,-0.018580545,0.053710267,95
0.5345637,0.4101027,0.56,0.98,0.9,0.9,0.007058212,0.54986995,95
0.5349447,0.048075445,0.56,0.98,0.9,0.9,0.0014319305,0.019991541,95
0.5353409,0.9691561,0.56,0.98,0.9,0.9,-8.620409e-05,0.9799208,95
0.5353788,0.5715631,0.56,0.98,0.9,0.9,0.029447673,0.673629,95
0.53668964,0.041640516,0.56,0.98,0.9,0.9,0.0015629887,0.017622234,95
0.53684705,0.14440821,0.56,0.98,0.9,0.9,-0.015446523,0.055596426,95
0.5368837,0.8764346,0.56,0.98,0.9,0.9,0.003917883,0.9178529,95
0.5371212,0.95765233,0.56,0.98,0.9,0.9,1.4674592e-05,0.9724408,95
0.5379884,0.81890845,0.56,0.98,0.9,0.9,0.00929115,0.877201,95
0.53805304,0.16576357,0.56,0.98,0.9,0.9,-0.023471905,0.059438027,95
0.53805304,0.3342364,0.56,0.98,0.9,0.9,-0.026595691,0.51145965,95
0.5383041,0.84109825,0.56,0.98,0.9,0.9,0.0070829154,0.8932151,95
0.5388987,0.010750353,0.56,0.98,0.9,0.9,0.0009083386,0.004601197,95
0.5397343,0.3600098,0.56,0.98,0.9,0.9,-0.013952333,0.5177187,95
0.54,0.0,0.56,0.98,0.9,0.9,5.21545e-40,8.710059e-39,95
0.54,1.0,0.56,0.98,0.9,0.9,-1.7248330000000002e-39,1.0,95
0.5408988,0.7718094,0.56,0.98,0.9,0.9,0.013996472,0.842132,95
0.54108876,0.99006635,0.56,0.98,0.9,0.9,-0.00011847972,0.99360186,95
0.541978,0.90593004,0.56,0.98,0.9,0.9,0.0017297856,0.93835074,95
0.5422788,0.15716018,0.56,0.98,0.9,0.9,-0.019862037,0.06270116,95
0.5425841,0.9802162,0.56,0.98,0.9,0.9,-0.0001873839,0.98725826,95
0.5429829,0.34779492,0.56,0.98,0.9,0.9,-0.019758675,0.5081102,95
0.5430793,0.043984067,0.56,0.98,0.9,0.9,0.0013495089,0.019762153,95
0.54439545,0.97024494,0.56,0.98,0.9,0.9,-0.00020291291,0.9808475,95
0.5459577,0.658855,0.56,0.98,0.9,0.9,0.02422459,0.7485055,95
0.546624,0.1481439,0.56,0.98,0.9,0.9,-0.016719954,0.06446333,95
0.54707134,0.17003065,0.56,0.98,0.9,0.9,-0.02460576,0.06943089,95
0.54707134,0.32996935,0.56,0.98,0.9,0.9,-0.028381398,0.49437153,95
0.5470719,0.72420573,0.56,0.98,0.9,0.9,0.018512057,0.8045614,95
0.5475975,0.033508413,0.56,0.98,0.9,0.9,0.0014140495,0.01566797,95
0.54763997,0.9400845,0.56,0.98,0.9,0.9,0.00017034178,0.9613529,95
0.54810053,0.021376839,0.56,0.98,0.9,0.9,0.0012972852,0.009992091,95
0.54838496,0.11822021,0.56,0.98,0.9,0.9,-0.008529037,0.054759335,95
0.54887384,0.5350403,0.56,0.98,0.9,0.9,0.029877178,0.6364973,95
0.54892766,0.010518892,0.56,0.98,0.9,0.9,0.00081765535,0.0049300273,95
0.5497866,0.95106465,0.56,0.98,0.9,0.9,-0.000102576676,0.9686002,95
0.55,0.0,0.56,0.98,0.9,0.9,2.288622e-39,1.2573107000000002e-38,95
0.55,1.0,0.56,0.98,0.9,0.9,-1.7160460000000003e-39,1.0,95
0.55093765,0.99049294,0.56,0.98,0.9,0.9,-0.00015950609,0.99395597,95
0.55148464,0.16147055,0.56,0.98,0.9,0.9,-0.021149559,0.07249583,95
0.5517535,0.49566898,0.56,0.98,0.9,0.9,0.027152179,0.6003301,95
0.5518511,0.039941937,0.56,0.98,0.9,0.9,0.0012128098,0.019425588,95
0.55240864,0.34015962,0.56,0.98,0.9,0.9,-0.023377195,0.489837,95
0.5524939,0.8103952,0.56,0.98,0.9,0.9,0.009935711,0.87247366,95
0.5528916,0.35599664,0.56,0.98,0.9,0.9,-0.016204774,0.49748394,95
0.5554702,0.96166044,0.56,0.98,0.9,0.9,-0.0003179198,0.97564435,95
0.55589753,0.1746818,0.56,0.98,0.9,0.9,-0.02568823,0.080609955,95
0.55589753,0.32531822,0.56,0.98,0.9,0.9,-0.030199463,0.4760686,95
0.55638796,0.15222637,0.56,0.98,0.9,0.9,-0.01803141,0.07418414,95
0.55734223,0.050457817,0.56,0.98,0.9,0.9,0.000627409,0.025725761,95
0.55817264,0.020766098,0.56,0.98,0.9,0.9,0.0011001878,0.010573156,95
0.55834544,0.85776746,0.56,0.98,0.9,0.9,0.005027863,0.9069992,95
0.5585091,0.38690326,0.56,0.98,0.9,0.9,-0.0034826018,0.5094433,95
0.5589376,0.0102746105,0.56,0.98,0.9,0.9,0.0007172501,0.005241979,95
0.55935585,0.34835032,0.56,0.98,0.9,0.9,-0.019753303,0.4838096,95
0.56,0.0,0.56,0.98,0.9,0.9,6.7646e-41,1.0905251999999999e-38,95
0.56,1.0,0.56,0.98,0.9,0.9,-1.7240650000000002e-39,1.0,95
0.5604387,0.16641101,0.56,0.98,0.9,0.9,-0.022509228,0.083269574,95
0.56074756,0.9907585,0.56,0.98,0.9,0.9,-0.00019991455,0.9942101,95
0.5607611,0.3339897,0.56,0.98,0.9,0.9,-0.026086207,0.47277138,95
0.5616911,0.08891609,0.56,0.98,0.9,0.9,-0.0035551821,0.04712101,95
0.5624983,0.79554874,0.56,0.98,0.9,0.9,0.011330503,0.86265516,95
0.5630268,0.6038425,0.56,0.98,0.9,0.9,0.028309403,0.6957538,95
0.5632642,0.68609315,0.56,0.98,0.9,0.9,0.021895843,0.7724037,95
0.56330675,0.76158893,0.56,0.98,0.9,0.9,0.0147883985,0.83647144,95
0.56354356,0.4552376,0.56,0.98,0.9,0.9,0.019108761,0.5574609,95
